0.24494,1.9191e-05,9.8217e-07,1.6273e-06,9.7612e-06,0.0099614,1.3576e-05,0.0083364,0.0093332,8.0418e-05,5.5933e-09,0.0060266,5.4037e-06,5.7863e-07,0.36509,0.43279,0.16833,1.429e-06,0.0060717,0.027711,0.96622,0.018343,0.98166,0.98166,0.96621,0.79788,0.018343,0.033679,0.79797,0.01834,1.2817e-05
0.35002,0.00011445,3.5735e-06,6.0971e-06,4.8138e-05,0.044062,9.5564e-05,0.034701,0.011439,0.00011753,1.1952e-08,0.0036302,2.6643e-06,6.1539e-07,0.37242,0.42534,0.10802,9.402e-07,0.0038981,0.09032,0.90578,0.079031,0.92097,0.92097,0.90578,0.79776,0.079031,0.093932,0.79788,0.079021,5.5172e-05
0.72646,0.00090945,3.8994e-05,6.7998e-05,0.00044824,0.15463,0.0006316,0.12641,0.045238,0.00077556,1.4993e-07,0.0083945,1.0054e-05,4.5122e-06,0.24353,0.26856,0.15035,4.3194e-06,0.010491,0.32705,0.66246,0.28313,0.71687,0.71687,0.66244,0.51209,0.28313,0.33532,0.51288,0.28303,0.00052056
0.77902,0.0026469,6.5669e-05,0.00011861,0.0010609,0.35915,0.0021985,0.27619,0.026141,0.00052931,1.5514e-07,0.0027094,2.6391e-06,2.2458e-06,0.12959,0.14097,0.058619,1.3856e-06,0.0088001,0.66201,0.32919,0.64143,0.35857,0.35857,0.32918,0.27056,0.64143,0.6664,0.2711,0.64125,0.0011809
0.34765,0.006717,0.0001967,0.00038089,0.0031196,0.4375,0.0045545,0.4043,0.033325,0.00099252,5.384e-07,0.0019126,2.7531e-06,4.3289e-06,0.038409,0.04071,0.027866,1.6531e-06,0.016881,0.87612,0.10699,0.85678,0.14322,0.14322,0.10699,0.079124,0.85678,0.88161,0.080121,0.8562,0.0035021
0.14127,0.0085445,0.00010527,0.00022903,0.0030043,0.47993,0.0071648,0.47138,0.007289,0.00022598,1.6143e-07,0.00022721,2.3826e-07,6.5874e-07,0.0085188,0.008937,0.004436,1.6115e-07,0.019275,0.95883,0.021893,0.97036,0.029635,0.029635,0.021892,0.017457,0.97036,0.966,0.017683,0.97003,0.0032335
0.14663,0.025875,0.00033564,0.00082377,0.010565,0.38225,0.016832,0.54753,0.008176,0.00040659,5.5822e-07,0.00014836,2.2402e-07,1.1869e-06,0.0025162,0.0025683,0.0019695,1.7416e-07,0.05458,0.93836,0.0070556,0.98421,0.015787,0.015787,0.007054,0.0050863,0.98421,0.95494,0.0054932,0.98305,0.011389
0.16745,0.060245,0.00029007,0.00080272,0.017049,0.36196,0.051372,0.50363,0.0023777,0.00013669,2.6908e-07,2.7313e-05,3.041e-08,2.8176e-07,0.00080687,0.0008132,0.00048231,2.6694e-08,0.12979,0.86811,0.0021027,0.99536,0.0046447,0.0046447,0.0021024,0.0016206,0.99536,0.91937,0.0017574,0.99426,0.017852
0.4498,0.2077,0.0011589,0.0035246,0.069177,0.24848,0.12588,0.3405,0.0025246,0.00026342,1.1499e-06,1.9533e-05,3.2164e-08,5.8402e-07,0.00026876,0.00026881,0.0002332,3.3222e-08,0.40746,0.59177,0.00077142,0.99642,0.0035802,0.0035802,0.00077077,0.0005393,0.99642,0.71741,0.00080278,0.99174,0.072702
0.4038,0.33485,0.00074352,0.0023403,0.071963,0.13699,0.2893,0.16303,0.00052922,6.623e-05,4.5893e-07,2.9795e-06,3.9364e-09,1.1564e-07,6.6173e-05,6.629e-05,4.5664e-05,4.5513e-09,0.6992,0.30062,0.00017825,0.99922,0.00077714,0.00077714,0.00017813,0.00013304,0.99922,0.58986,0.00019928,0.99614,0.074303
0.31433,0.50746,0.0011837,0.0040238,0.12451,0.040106,0.27868,0.04376,0.00020965,4.7235e-05,7.8564e-07,8.3934e-07,1.6956e-09,9.3621e-08,9.274e-06,9.3611e-06,8.7446e-06,2.2934e-09,0.91585,0.084124,2.7477e-05,0.99971,0.00028598,0.00028598,2.738e-05,1.9514e-05,0.99971,0.36275,6.6753e-05,0.99451,0.12853
0.29774,0.46984,0.00069223,0.0021041,0.079526,0.017093,0.41414,0.016539,4.7029e-05,1.2919e-05,3.5673e-07,1.6164e-07,3.5283e-10,2.3314e-08,2.6537e-06,2.7216e-06,2.0341e-06,4.7357e-10,0.9663,0.033692,7.4334e-06,0.99993,6.79e-05,6.79e-05,7.4093e-06,5.7553e-06,0.99993,0.44782,1.8675e-05,0.99714,0.08163
0.39295,5.1177e-06,4.7691e-07,7.3208e-07,3.1884e-06,0.0030673,3.1738e-06,0.0026481,0.0089005,8.221e-05,6.1188e-09,0.013239,1.6639e-05,9.0923e-07,0.30385,0.3702,0.29798,3.674e-06,0.013252,0.014698,0.97205,0.005728,0.99427,0.99427,0.97203,0.67405,0.005728,0.027879,0.67415,0.0057268,7.5936e-06
0.39602,3.3293e-05,4.0509e-06,6.4928e-06,2.3967e-05,0.01037,1.6987e-05,0.0089655,0.037146,0.00048534,4.2276e-08,0.029463,5.6241e-05,5.591e-06,0.22416,0.25891,0.43035,1.4174e-05,0.029548,0.056967,0.91349,0.01942,0.98058,0.98058,0.91341,0.48307,0.01942,0.086037,0.48362,0.01941,4.4634e-05
0.48329,0.00018546,1.3177e-05,2.2272e-05,0.00011059,0.043486,0.00010922,0.036863,0.046795,0.00066413,8.3017e-08,0.016711,2.4648e-05,5.2814e-06,0.27595,0.31075,0.2683,8.1032e-06,0.017152,0.12781,0.85504,0.08079,0.91921,0.91921,0.855,0.58671,0.08079,0.144,0.58741,0.080755,0.00014097
0.61985,0.0011606,0.00012089,0.00020403,0.0008222,0.11536,0.00057018,0.10089,0.14465,0.0035321,9.6128e-07,0.029057,7.2282e-05,3.1952e-05,0.16145,0.17509,0.26694,3.0345e-05,0.031935,0.36444,0.60362,0.21913,0.78087,0.78087,0.60349,0.33658,0.21913,0.39067,0.34021,0.21881,0.0010566
0.74794,0.0038328,0.00022619,0.00040262,0.0022328,0.28664,0.002195,0.25449,0.095956,0.0026878,1.0733e-06,0.010285,1.9871e-05,1.722e-05,0.10928,0.11684,0.11489,1.0306e-05,0.019174,0.63977,0.34105,0.55002,0.44998,0.44998,0.341,0.22614,0.55002,0.64961,0.22885,0.54939,0.0026457
0.57905,0.010878,0.00087493,0.0016023,0.007597,0.33927,0.0050478,0.34924,0.13482,0.0061461,5.0262e-06,0.0082906,2.5403e-05,4.2406e-05,0.037714,0.039159,0.059272,1.5738e-05,0.034291,0.82948,0.13623,0.71451,0.28549,0.28549,0.13614,0.076921,0.71451,0.83676,0.083108,0.71204,0.009215
0.19894,0.016597,0.00058414,0.0012199,0.0091784,0.39701,0.008911,0.49319,0.036835,0.0017373,1.8285e-06,0.0012063,2.6065e-06,7.7809e-06,0.010742,0.011072,0.011705,1.8162e-06,0.037697,0.92877,0.033532,0.92669,0.073312,0.073312,0.033519,0.021824,0.92669,0.93716,0.023565,0.92488,0.0104
0.29608,0.049454,0.0022967,0.0051732,0.033794,0.34365,0.020355,0.48494,0.042622,0.0036449,8.0915e-06,0.00089712,2.9845e-06,1.7428e-05,0.0036847,0.0037252,0.0057339,2.4705e-06,0.11197,0.87486,0.013167,0.93966,0.060339,0.060339,0.013144,0.0074354,0.93966,0.89249,0.011086,0.93219,0.03897
0.29512,0.09656,0.001568,0.00423,0.048116,0.31431,0.04621,0.47451,0.010347,0.00095161,2.8367e-06,0.00012529,2.855e-07,2.9771e-06,0.00097186,0.00097631,0.0011083,2.6272e-07,0.19681,0.80013,0.00306,0.98551,0.014487,0.014487,0.0030565,0.001954,0.98551,0.84552,0.0029062,0.97971,0.052346
0.41675,0.25703,0.0057199,0.016959,0.16385,0.20039,0.086126,0.25821,0.0089954,0.0015899,1.1113e-05,7.6864e-05,2.6655e-07,5.5208e-06,0.00028885,0.00028978,0.00045706,2.9287e-07,0.52975,0.4692,0.0010418,0.98828,0.011715,0.011715,0.0010357,0.00059526,0.98828,0.55382,0.0021857,0.96561,0.1808
0.37359,0.41873,0.0027937,0.0093784,0.17059,0.10442,0.16562,0.12656,0.0014468,0.00028094,2.9231e-06,7.8425e-06,1.9545e-08,6.9385e-07,5.2653e-05,5.2815e-05,6.3393e-05,2.3905e-08,0.76712,0.23271,0.0001696,0.99809,0.0019081,0.0019081,0.00016886,0.00010908,0.99809,0.39806,0.00039007,0.98592,0.17997
0.28929,0.51159,0.0044008,0.0164,0.28745,0.027317,0.12308,0.029045,0.00049875,0.00018254,4.8178e-06,1.984e-06,7.6669e-09,5.2185e-07,6.7645e-06,6.8437e-06,1.0875e-05,1.1113e-08,0.94293,0.057048,2.5024e-05,0.99929,0.00071311,0.00071311,2.4483e-05,1.8948e-05,0.99929,0.17995,0.00020151,0.97849,0.30385
0.30462,0.57583,0.0020545,0.0069663,0.19806,0.011546,0.19418,0.011232,8.7814e-05,3.6771e-05,1.5754e-06,2.7806e-07,9.1578e-10,8.9606e-08,1.5542e-06,1.5908e-06,1.9465e-06,1.4501e-09,0.97709,0.022905,5.1834e-06,0.99987,0.00013162,0.00013162,5.0914e-06,4.8099e-06,0.99987,0.21704,4.1583e-05,0.99085,0.20503
0.35761,7.6262e-06,1.6799e-06,2.4744e-06,6.6576e-06,0.0028062,3.516e-06,0.0024178,0.02683,0.00040149,3.3039e-08,0.052435,0.00014338,7.4068e-06,0.14928,0.17278,0.59285,3.0978e-05,0.052457,0.032456,0.91509,0.0052459,0.99475,0.99475,0.91491,0.32206,0.0052459,0.084674,0.32264,0.0052417,4.0108e-05
0.35811,3.49e-05,1.0433e-05,1.5832e-05,3.5443e-05,0.0066319,1.3186e-05,0.0057419,0.085983,0.0017555,2.3616e-07,0.087187,0.00035871,3.3627e-05,0.092561,0.10338,0.61617,8.7751e-05,0.087297,0.10011,0.81259,0.012484,0.98752,0.98752,0.81211,0.19598,0.012484,0.18604,0.19818,0.012457,0.00013902
0.49232,0.00021777,3.8185e-05,6.1541e-05,0.00018509,0.03063,9.2665e-05,0.026678,0.13261,0.0027883,5.0623e-07,0.054865,0.0001731,3.5588e-05,0.1445,0.15965,0.44742,5.5283e-05,0.05546,0.19271,0.75183,0.057903,0.9421,0.9421,0.75157,0.30419,0.057903,0.24514,0.3072,0.057803,0.00030191
0.53541,0.001004,0.00026331,0.00042046,0.0010184,0.061413,0.0003572,0.054348,0.32756,0.011269,4.4409e-06,0.069692,0.00037039,0.00016081,0.075506,0.080224,0.31624,0.00015244,0.072756,0.45459,0.47265,0.11882,0.88118,0.88118,0.47197,0.1559,0.11882,0.51406,0.16769,0.11814,0.0015913
0.63228,0.0043565,0.00066711,0.0011244,0.0036995,0.18374,0.0017715,0.16979,0.27544,0.011297,6.6774e-06,0.030989,0.00012802,0.00011431,0.071248,0.07469,0.17087,6.7232e-05,0.042608,0.64027,0.31712,0.36515,0.63485,0.63485,0.31681,0.14606,0.36515,0.66205,0.15755,0.36335,0.0048912
0.67498,0.011859,0.0026828,0.0045528,0.01226,0.20628,0.0039327,0.20306,0.36925,0.026147,3.2922e-05,0.024028,0.00016234,0.00028954,0.025965,0.026604,0.082791,0.00010494,0.059315,0.80477,0.13592,0.44463,0.55537,0.55537,0.13536,0.052891,0.44463,0.80714,0.079305,0.43739,0.016918
0.41114,0.028189,0.0031798,0.0060499,0.024208,0.3247,0.010382,0.3759,0.15612,0.012559,2.1522e-05,0.0059056,2.8654e-05,9.3424e-05,0.012544,0.012763,0.027334,2.131e-05,0.077915,0.8693,0.052784,0.77261,0.22739,0.22739,0.05264,0.025422,0.77261,0.87317,0.038031,0.76338,0.030279
0.49344,0.070265,0.011814,0.02374,0.076431,0.27812,0.020203,0.31401,0.15574,0.024304,9.1725e-05,0.0040381,3.0767e-05,0.00019884,0.0042968,0.0043443,0.012344,2.7628e-05,0.20649,0.77227,0.021242,0.79458,0.20542,0.20542,0.020985,0.0089316,0.79458,0.77246,0.033294,0.75903,0.1002
0.4201,0.13685,0.0092288,0.022574,0.12013,0.27101,0.042072,0.34226,0.042776,0.0071279,3.5991e-05,0.00063344,3.2456e-06,3.7679e-05,0.0012751,0.0012835,0.0027005,3.2249e-06,0.33149,0.66321,0.0053033,0.94412,0.055877,0.055877,0.0052591,0.0026323,0.94412,0.69883,0.0097667,0.91232,0.14271
0.43529,0.23983,0.024597,0.06861,0.28706,0.13919,0.052838,0.15146,0.026171,0.0084475,0.00010085,0.00027227,2.1041e-06,4.9147e-05,0.000285,0.00028797,0.00079285,2.4992e-06,0.67321,0.32537,0.0014196,0.96359,0.036411,0.036411,0.0013658,0.00072297,0.96359,0.37009,0.0091751,0.87038,0.35567
0.34442,0.37691,0.011622,0.039868,0.33344,0.071252,0.082345,0.078976,0.0039973,0.0013469,2.3101e-05,2.4066e-05,1.2637e-07,5.2145e-06,4.6361e-05,4.6758e-05,9.7689e-05,1.6551e-07,0.84421,0.1556,0.00019631,0.99441,0.0055877,0.0055877,0.00019081,0.00012143,0.99441,0.23662,0.0014687,0.94292,0.37331
0.27428,0.34602,0.016866,0.06656,0.48649,0.016846,0.048645,0.016603,0.0011596,0.00074889,3.3577e-05,5.1102e-06,4.1124e-08,3.3359e-06,5.2336e-06,5.3233e-06,1.4251e-05,6.418e-08,0.96458,0.035391,2.8249e-05,0.99802,0.0019754,0.0019754,2.4808e-05,4.747e-05,0.99802,0.083296,0.00079647,0.9146,0.55305
0.30535,0.45985,0.0076391,0.027612,0.41536,0.007584,0.074453,0.0071627,0.0001907,0.00013333,9.558e-06,6.2088e-07,3.9069e-09,4.79e-07,1.1086e-06,1.1374e-06,2.3014e-06,6.6685e-09,0.98491,0.01508,5.037e-06,0.99966,0.00033924,0.00033924,4.5475e-06,1.2283e-05,0.99966,0.089401,0.00014562,0.96441,0.44297
0.38531,7.354e-06,3.8327e-06,5.378e-06,8.9488e-06,0.0017053,2.5884e-06,0.0014465,0.050673,0.0012431,1.555e-07,0.13986,0.00081873,3.9064e-05,0.055483,0.061164,0.68737,0.00016982,0.13989,0.055068,0.80504,0.0031799,0.99682,0.99682,0.80402,0.11669,0.0031799,0.19472,0.11892,0.0031707,0.00018414
0.38682,2.6272e-05,1.9023e-05,2.7256e-05,3.729e-05,0.0032135,7.4843e-06,0.0027484,0.14685,0.0046085,9.316e-07,0.20435,0.0017836,0.00014659,0.031989,0.034412,0.56938,0.00039842,0.20446,0.15742,0.63811,0.0060792,0.99392,0.99392,0.63578,0.066549,0.0060792,0.3595,0.073339,0.0060329,0.00046297
0.46659,0.00016513,7.1877e-05,0.0001092,0.00019849,0.014726,5.1805e-05,0.012799,0.25666,0.0077331,2.0444e-06,0.12359,0.00083078,0.0001586,0.054409,0.058511,0.46974,0.00025125,0.12419,0.29192,0.5839,0.028121,0.97188,0.97188,0.58265,0.11308,0.028121,0.40907,0.1219,0.02794,0.00055893
0.39453,0.00054614,0.00036034,0.00053965,0.00078685,0.022059,0.00014247,0.019292,0.52941,0.024099,1.2888e-05,0.11392,0.0012938,0.0005241,0.023995,0.025026,0.2375,0.00049769,0.1163,0.59487,0.28883,0.043727,0.95627,0.95627,0.28652,0.049558,0.043727,0.68715,0.075448,0.042827,0.0018242
0.4901,0.0030075,0.0011966,0.001891,0.0036842,0.079528,0.00088757,0.072108,0.53201,0.030075,2.5288e-05,0.058187,0.00051779,0.00046866,0.029891,0.030894,0.15536,0.00027056,0.068854,0.71375,0.2174,0.1623,0.8377,0.8377,0.21614,0.061279,0.1623,0.74401,0.092142,0.15922,0.0058458
0.32843,0.00719,0.0044525,0.0070152,0.010823,0.080191,0.0017383,0.073799,0.62371,0.064673,0.00011451,0.038771,0.00057306,0.0010793,0.01046,0.010666,0.064363,0.00037696,0.06999,0.84249,0.087519,0.18521,0.81479,0.81479,0.085489,0.02232,0.18521,0.82036,0.087943,0.17374,0.018215
0.685,0.02846,0.0098234,0.017042,0.03662,0.19395,0.0075867,0.19344,0.38822,0.052684,0.00014311,0.016355,0.00017832,0.00063764,0.009058,0.0091967,0.036465,0.00014127,0.11589,0.82844,0.055677,0.48692,0.51308,0.51308,0.05472,0.019035,0.48692,0.80065,0.072039,0.46006,0.053803
0.63161,0.058709,0.032602,0.059412,0.096514,0.1533,0.012406,0.14613,0.31922,0.089659,0.00054308,0.0096565,0.00016525,0.0011935,0.0029095,0.0029577,0.014462,0.00015944,0.2693,0.70885,0.021848,0.55907,0.44093,0.44093,0.02033,0.0076037,0.55907,0.64277,0.097587,0.46706,0.15609
0.51573,0.13444,0.035777,0.078911,0.19267,0.18269,0.029539,0.1869,0.11418,0.035348,0.000305,0.0021075,2.452e-05,0.00031816,0.0011893,0.0012059,0.0043804,2.6454e-05,0.47344,0.51942,0.0071448,0.84091,0.15909,0.15909,0.0067757,0.0030184,0.84091,0.51609,0.038418,0.72623,0.2716
0.41091,0.15969,0.07208,0.18982,0.32446,0.07377,0.025779,0.070049,0.050775,0.030657,0.00062191,0.00064293,1.1101e-05,0.00029557,0.0001986,0.00020231,0.00092927,1.4275e-05,0.77248,0.22587,0.0016511,0.91565,0.084348,0.084348,0.0013302,0.0013184,0.91565,0.22196,0.032001,0.65375,0.51429
0.35297,0.2442,0.040335,0.13876,0.44463,0.040701,0.036577,0.040062,0.008821,0.0054583,0.00016071,6.2961e-05,7.2466e-07,3.4515e-05,3.5557e-05,3.6125e-05,0.00012728,1.025e-06,0.90456,0.095203,0.00023522,0.98526,0.014738,0.014738,0.00019896,0.0002669,0.98526,0.12642,0.0057269,0.80617,0.58338
0.27674,0.17223,0.054256,0.21617,0.51741,0.0087918,0.01799,0.0081061,0.0021749,0.0026014,0.00020571,1.1124e-05,1.9328e-07,1.8594e-05,3.475e-06,3.5552e-06,1.569e-05,3.2626e-07,0.97808,0.02188,4.1834e-05,0.99496,0.005035,0.005035,2.272e-05,0.00023133,0.99496,0.037299,0.0028332,0.72454,0.73359
0.29505,0.25552,0.0281,0.10196,0.57698,0.0046229,0.027643,0.0042055,0.00039778,0.00049231,6.2415e-05,1.4396e-06,1.8485e-08,2.7668e-06,8.1009e-07,8.3463e-07,2.7645e-06,3.4178e-08,0.99021,0.0097809,7.2286e-06,0.99904,0.00096117,0.00096117,4.4092e-06,6.6826e-05,0.99904,0.036936,0.00055918,0.86897,0.67895
0.48002,5.8005e-06,6.9824e-06,9.3617e-06,9.7451e-06,0.00089079,1.5787e-06,0.00074038,0.077654,0.0031461,6.0074e-07,0.33375,0.0042145,0.00016856,0.019772,0.020931,0.53792,0.00077562,0.33379,0.082432,0.58378,0.0016646,0.99834,0.99834,0.57862,0.040872,0.0016646,0.4182,0.049008,0.0016483,0.00079472
0.46735,1.5994e-05,2.7688e-05,3.7333e-05,3.1454e-05,0.0013202,3.4697e-06,0.0011104,0.19536,0.010043,2.9386e-06,0.41028,0.0081208,0.00053103,0.010014,0.010439,0.35113,0.0015363,0.41039,0.20784,0.38177,0.0025466,0.99745,0.99745,0.37158,0.020987,0.0025466,0.61826,0.040687,0.0024816,0.001605
0.43403,9.1304e-05,9.8087e-05,0.0001395,0.0001539,0.005445,2.1343e-05,0.0046739,0.37983,0.016507,6.0002e-06,0.22472,0.0032777,0.00053354,0.016453,0.017231,0.32995,0.00087282,0.22523,0.40646,0.36832,0.010623,0.98938,0.98938,0.36363,0.034223,0.010623,0.61938,0.054881,0.010385,0.0011662
0.30505,0.00022428,0.00037774,0.00052179,0.00045588,0.0062379,4.3151e-05,0.0053644,0.64849,0.043027,2.8698e-05,0.15077,0.003884,0.001378,0.0060576,0.0062237,0.1256,0.0013179,0.15239,0.70315,0.14446,0.013225,0.98677,0.98677,0.13788,0.013688,0.013225,0.81752,0.061917,0.012326,0.0022955
0.26619,0.0012634,0.0013106,0.0019234,0.0022155,0.022621,0.00027218,0.019915,0.71827,0.054222,5.7786e-05,0.071015,0.0013782,0.0012126,0.0080653,0.0082618,0.087314,0.00068226,0.078,0.81509,0.10691,0.049521,0.95048,0.95048,0.10364,0.017597,0.049521,0.83542,0.07388,0.046287,0.0048212
0.27172,0.0028317,0.0048563,0.0070182,0.0061526,0.021856,0.00049961,0.019173,0.73252,0.11941,0.0002569,0.04199,0.0013854,0.0027192,0.0028287,0.0028802,0.032722,0.00089482,0.063349,0.89322,0.04343,0.062387,0.93761,0.93761,0.03843,0.008685,0.062387,0.8213,0.13038,0.050513,0.014066
0.44044,0.016225,0.016396,0.026188,0.030609,0.074229,0.0031774,0.067233,0.57351,0.12961,0.00049653,0.024601,0.00059233,0.0023326,0.0037426,0.003809,0.026751,0.00048826,0.1172,0.84509,0.037716,0.23406,0.76594,0.76594,0.034303,0.010381,0.23406,0.74666,0.14108,0.19147,0.057286
0.58734,0.030262,0.053364,0.088493,0.07318,0.056447,0.0047362,0.0497,0.40135,0.21005,0.0018304,0.01323,0.00050108,0.0041379,0.0011706,0.0011962,0.0098383,0.00051119,0.26327,0.71938,0.017355,0.35618,0.64382,0.64382,0.012205,0.0083352,0.35618,0.53245,0.2194,0.21433,0.16218
0.62943,0.085556,0.082227,0.16596,0.18733,0.085444,0.013993,0.077681,0.18308,0.10603,0.0014746,0.0039867,0.00010333,0.0015302,0.00067178,0.00068615,0.0041315,0.00012004,0.53905,0.45371,0.0072429,0.69819,0.30181,0.30181,0.0054894,0.0043627,0.69819,0.36742,0.11061,0.45,0.3534
0.40155,0.075328,0.14069,0.34251,0.23579,0.028107,0.009206,0.024932,0.06358,0.074347,0.002481,0.00094386,3.6268e-05,0.0011317,8.9398e-05,9.1667e-05,0.00068691,5.0351e-05,0.80447,0.19345,0.0020863,0.85656,0.14344,0.14344,0.00086797,0.0037938,0.85656,0.13047,0.078228,0.37337,0.57835
0.3995,0.11604,0.09999,0.33694,0.36986,0.017611,0.013269,0.016047,0.013318,0.015683,0.00079704,0.00011262,2.8699e-06,0.00016013,1.9331e-05,1.9771e-05,0.00011435,4.3939e-06,0.93622,0.063457,0.00032085,0.96977,0.030232,0.030232,0.00015345,0.00099627,0.96977,0.061323,0.016687,0.53284,0.70681
0.2906,0.064624,0.12626,0.46009,0.32704,0.0033761,0.0054227,0.0029992,0.00277,0.0063917,0.00091852,1.6575e-05,6.3522e-07,7.3284e-05,1.6176e-06,1.6639e-06,1.1879e-05,1.1641e-06,0.98345,0.016455,9.0243e-05,0.98981,0.010187,0.010187,1.516e-05,0.00099509,0.98981,0.015578,0.0073885,0.40346,0.78713
