0.37362,0.053921,4.7154e-05,0.0086414,2.095e-06,3.8872e-11,2.4099e-12,5.8632e-09,1.2489e-05,5.7455e-05,5.5386e-11,0.0022929,3.9473e-13,8.1875e-07,2.4949e-11,4.9548e-11,0.18025,0.0010495,3.8333e-08,0.38214,3.1899e-06,2.8248e-07,2.0896e-06,0.36817,9.9881e-12,8.6819e-05,5.0909e-11,9.6697e-10,0.003322,0.9965,2.8933e-07,0.003497,0.012111,0.98789,0.10489,0.24622,0.24963,0.0034374,8.2002e-06,0.24734,0.42911
0.49121,0.16207,7.0972e-06,0.032853,7.7534e-07,2.3937e-10,3.6079e-12,3.7783e-09,2.8804e-06,0.00028828,3.2234e-10,0.0013854,4.5846e-13,3.4218e-07,2.1295e-11,1.5996e-10,0.47752,0.00095914,2.1294e-07,0.15366,6.4828e-06,1.5391e-06,2.1151e-06,0.15614,1.933e-11,0.00018888,1.6734e-10,7.0269e-10,0.014907,0.99745,1.5436e-06,0.0025531,0.048245,0.95175,0.20188,0.68755,0.69019,0.0025434,9.7208e-06,0.6888,0.31698
0.22578,0.36469,6.9775e-07,0.015641,7.2326e-08,6.7032e-11,3.1666e-13,2.7579e-10,3.7182e-07,0.00014378,1.0053e-10,0.00019933,3.3922e-14,2.9683e-08,1.5791e-12,2.6039e-11,0.51604,0.00014066,7.6868e-08,0.04515,1.1688e-06,5.9187e-07,2.2881e-07,0.04636,2.0651e-12,3.7785e-05,2.6961e-11,5.2552e-11,0.011595,0.99962,5.922e-07,0.00038034,0.02742,0.97258,0.22416,0.908,0.90849,0.00037935,1.5002e-06,0.90829,0.41045
0.3385,0.49387,3.6633e-08,0.020563,6.6104e-09,9.5905e-11,9.8739e-14,3.9984e-11,2.2765e-08,0.00020992,1.3106e-10,3.4444e-05,8.1649e-15,2.9926e-09,2.8218e-13,1.8014e-11,0.44871,3.4698e-05,1.013e-07,0.0074422,5.4172e-07,8.0019e-07,5.3888e-08,0.007705,8.3575e-13,2.0781e-05,1.8963e-11,8.2435e-12,0.021407,0.99991,8.0024e-07,9.0587e-05,0.042202,0.9578,0.24542,0.98457,0.98485,9.0629e-05,6.0552e-07,0.98482,0.50144
0.2889,0.70012,5.1537e-09,0.0070597,9.4262e-10,3.5206e-11,1.4447e-14,4.7925e-12,4.2759e-09,0.00010193,5.7344e-11,5.9532e-06,1.0912e-15,3.9745e-10,3.7515e-14,4.3878e-12,0.27588,6.076e-06,4.4346e-08,0.0020787,1.2316e-07,3.5231e-07,8.0084e-09,0.0021816,1.4602e-13,4.6063e-06,4.5416e-12,1.0359e-12,0.012563,0.99998,3.5231e-07,1.6778e-05,0.01973,0.98027,0.23297,0.99563,0.99574,1.6813e-05,1.3262e-07,0.99573,0.70225
0.34559,3.2131e-09,0.23766,1.1507e-09,0.20775,5.0211e-15,8.4879e-11,7.0079e-05,0.52863,1.3473e-10,3.868e-15,0.0096898,1.5138e-10,0.015689,4.0468e-08,1.2196e-12,3.2111e-09,0.00024389,6.922e-13,0.00011156,7.9203e-08,3.2487e-12,2.3341e-05,0.0001227,3.0317e-11,2.4908e-07,1.1178e-12,2.8286e-06,1.6334e-09,0.00023427,7.2948e-05,0.99969,3.312e-07,1,0.11785,2.5855e-07,0.0099574,0.23347,0.22354,0.016029,0.38336
0.47244,2.1608e-08,0.31056,1.5168e-08,0.29375,5.7156e-14,3.9964e-10,0.00017903,0.30934,1.4923e-09,4.3369e-14,0.054473,5.5634e-10,0.029219,1.2184e-07,1.0218e-11,2.1326e-08,0.0013976,8.716e-12,0.00045956,5.6142e-07,4.0104e-11,0.00011375,0.00049571,1.8254e-10,2.0534e-06,1.0224e-11,7.8165e-06,1.4904e-08,0.00095534,0.00018696,0.99886,2.6465e-06,1,0.14981,2.1276e-06,0.055987,0.37914,0.32327,0.030919,0.31073
0.35922,2.607e-07,0.54685,1.1943e-07,0.097866,1.8551e-13,3.1102e-10,6.0919e-05,0.24155,9.1388e-09,1.6225e-13,0.094532,3.3383e-10,0.010826,6.1391e-08,1.8636e-11,2.5573e-07,0.0026396,3.86e-11,0.0026839,1.1766e-06,1.9104e-10,0.00010693,0.0028663,1.8578e-10,5.4773e-06,1.816e-11,3.5869e-06,1.2066e-07,0.005551,6.4568e-05,0.99438,6.9035e-06,0.99999,0.095819,6.2347e-06,0.097286,0.20604,0.10886,0.013645,0.39715
0.57069,2.6958e-06,0.37324,2.429e-06,0.085661,4.1186e-12,2.2525e-09,0.00016602,0.10739,1.6726e-07,3.6719e-12,0.37163,1.867e-09,0.017392,2.5474e-07,2.6927e-10,2.6353e-06,0.017254,8.3504e-10,0.012868,1.1928e-05,3.9942e-09,0.00060441,0.013705,1.7412e-09,6.2444e-05,2.7321e-10,1.2481e-05,1.7568e-06,0.026583,0.00017877,0.97324,7.8731e-05,0.99992,0.12559,7.1968e-05,0.38957,0.49278,0.10385,0.035513,0.25439
0.54231,2.9741e-05,0.3434,1.7465e-05,0.028158,1.1838e-11,1.6121e-09,6.0479e-05,0.07384,8.967e-07,1.2109e-11,0.37438,1.052e-09,0.0073083,1.2647e-07,4.3137e-10,2.9443e-05,0.026622,3.2134e-09,0.070775,2.1703e-05,1.6523e-08,0.00051934,0.074675,1.5955e-09,0.00014374,4.2674e-10,5.8285e-06,1.2681e-05,0.14554,6.6453e-05,0.85439,0.00019651,0.9998,0.10826,0.00023308,0.40178,0.43721,0.036073,0.034772,0.28196
0.5188,8.7364e-05,0.10023,0.00014824,0.012027,5.1663e-11,2.2429e-09,5.0152e-05,0.01877,4.3215e-06,5.2154e-11,0.51405,1.114e-09,0.0041423,1.0946e-07,1.2219e-09,9.8187e-05,0.064263,1.5093e-08,0.13898,5.2245e-05,7.8294e-08,0.00083185,0.14573,2.9139e-09,0.00047772,1.2634e-09,4.8413e-06,5.1482e-05,0.2851,5.5185e-05,0.71484,0.00073411,0.99927,0.12107,0.00086301,0.58006,0.59589,0.017108,0.070211,0.20283
0.43512,0.00031738,0.035949,0.00041556,0.0018494,3.0174e-11,3.3784e-10,5.7202e-06,0.0052374,6.0797e-06,3.3369e-11,0.19003,1.329e-10,0.00063454,1.2622e-08,3.9554e-10,0.00051145,0.031304,1.2753e-08,0.36127,2.2952e-05,7.3904e-08,0.00020042,0.37183,5.5999e-10,0.0003042,4.0734e-10,5.8414e-07,0.00011008,0.73446,6.3913e-06,0.26553,0.00085896,0.99914,0.079838,0.0016587,0.22322,0.22435,0.0027136,0.033833,0.38767
0.30874,0.00079495,0.005771,0.0026753,0.00047743,1.1428e-10,3.4256e-10,2.7838e-06,0.00082488,2.5586e-05,1.2317e-10,0.11753,1.0166e-10,0.00020453,7.4769e-09,8.8694e-10,0.0023929,0.042265,5.048e-08,0.39539,3.8781e-05,2.9679e-07,0.00019542,0.43024,7.548e-10,0.00075371,9.3042e-10,3.1233e-07,0.00041283,0.83193,3.4009e-06,0.16807,0.0039066,0.99609,0.074771,0.0070297,0.16709,0.16147,0.00091927,0.049763,0.41711
0.16189,0.0018539,0.00080794,0.003311,3.6115e-05,3.5946e-11,2.7174e-11,1.5253e-07,0.00010364,1.8282e-05,4.1594e-11,0.018384,6.5137e-12,1.4911e-05,4.5479e-10,1.4725e-10,0.01029,0.0074771,2.1819e-08,0.4709,8.091e-06,1.4271e-07,2.0555e-05,0.48607,7.5166e-11,0.00020607,1.542e-10,1.9066e-08,0.00049647,0.97294,3.148e-07,0.027059,0.00404,0.99596,0.063452,0.016157,0.042066,0.026148,7.9844e-05,0.023697,0.48082
0.34657,0.012609,0.00023835,0.033289,3.1508e-05,8.0793e-10,1.5483e-10,2.7153e-07,5.4537e-05,0.00027824,9.3127e-10,0.022201,2.9069e-11,1.593e-05,1.3968e-09,1.8212e-09,0.064868,0.016104,4.2199e-07,0.40363,5.437e-05,2.6237e-06,5.9918e-05,0.43932,5.5291e-10,0.0013566,1.9179e-09,4.5048e-08,0.005886,0.95988,2.9418e-06,0.040116,0.040867,0.95913,0.10634,0.11801,0.15671,0.039824,0.00016205,0.13452,0.43429
0.51665,0.050676,4.7294e-05,0.041394,5.4384e-06,5.123e-10,2.6727e-11,3.4874e-08,1.4096e-05,0.00033549,6.349e-10,0.006203,4.1147e-12,2.5767e-06,1.9248e-10,6.1875e-10,0.23596,0.004316,3.4961e-07,0.31985,2.1649e-05,2.352e-06,1.2517e-05,0.32932,1.1721e-10,0.00058139,6.5039e-10,6.2376e-09,0.011263,0.98879,2.3934e-06,0.011204,0.053598,0.9464,0.14919,0.33987,0.35076,0.011143,4.2225e-05,0.34457,0.3753
0.52246,0.11728,6.4808e-06,0.13418,1.8731e-06,3.3847e-09,4.2668e-11,2.1605e-08,3.1241e-06,0.0016016,4.0836e-09,0.0032157,5.1366e-12,1.0031e-06,1.7145e-10,2.1557e-09,0.46437,0.0033341,1.9906e-06,0.11092,4.2672e-05,1.2945e-05,1.174e-05,0.11662,2.4191e-10,0.0011556,2.2814e-09,4.5224e-09,0.047242,0.99221,1.2971e-05,0.0077723,0.18424,0.81576,0.30593,0.76423,0.77244,0.0077647,5.7326e-05,0.76924,0.23107
0.38357,0.25166,5.0734e-07,0.060418,1.1011e-07,5.7117e-10,1.928e-12,8.9199e-10,2.6845e-07,0.00062417,7.2099e-10,0.00034904,1.8942e-13,5.4094e-08,6.475e-12,1.9127e-10,0.58503,0.00035361,4.6053e-07,0.032286,4.9053e-06,3.3489e-06,7.9933e-07,0.033456,1.349e-11,0.00016311,2.0246e-10,1.834e-10,0.035656,0.99912,3.35e-06,0.00087241,0.09687,0.90313,0.27321,0.93292,0.93425,0.00087209,5.8716e-06,0.93391,0.28453
0.39316,0.32047,3.7905e-08,0.096069,1.5096e-08,1.3888e-09,9.9066e-13,2.0051e-10,2.4774e-08,0.001477,1.6571e-09,8.4899e-05,7.5365e-14,8.2003e-09,1.8841e-12,2.2502e-10,0.46801,0.00012372,1.0081e-06,0.0067255,3.5527e-06,7.5904e-06,2.8595e-07,0.0070072,9.0853e-12,0.00013668,2.3957e-10,4.5496e-11,0.099877,0.99964,7.5906e-06,0.00034922,0.19757,0.80243,0.34044,0.98457,0.98626,0.00035017,3.8657e-06,0.98618,0.32734
0.32224,0.56389,4.5744e-09,0.033304,1.5958e-09,3.8426e-10,9.3906e-14,1.6215e-11,3.6779e-09,0.0006549,5.0272e-10,1.2632e-05,6.1756e-15,7.9623e-10,1.5424e-13,3.6406e-11,0.33651,1.8e-05,3.4586e-07,0.002027,6.2403e-07,2.7064e-06,3.1483e-08,0.0021275,1.0133e-12,2.4462e-05,3.8536e-11,3.7462e-12,0.061431,0.99994,2.7064e-06,5.576e-05,0.095418,0.90458,0.27682,0.99516,0.99584,5.6098e-05,6.5889e-07,0.99583,0.56596
0.52128,2.8493e-09,0.12056,2.622e-09,0.54656,3.6828e-14,9.2455e-10,0.00054439,0.24052,4.0482e-10,2.5038e-14,0.02095,1.6812e-09,0.069789,3.8421e-07,1.0799e-11,2.8526e-09,0.00071917,3.6482e-12,8.7387e-05,3.9625e-07,1.5089e-11,0.00013575,9.7476e-05,3.2177e-10,1.0156e-06,1.071e-11,2.3093e-05,2.9726e-09,0.00018488,0.00056787,0.99925,1.4179e-06,1,0.22533,1.0299e-06,0.021806,0.6387,0.61706,0.071213,0.18134
0.42442,1.4896e-08,0.11172,2.8788e-08,0.56175,3.7217e-13,3.722e-09,0.0011892,0.11424,3.7445e-09,2.5749e-13,0.095425,5.1849e-09,0.11082,9.7347e-07,8.0373e-11,1.4724e-08,0.0036225,3.8781e-11,0.00027949,2.3381e-06,1.5697e-10,0.00059155,0.00030517,1.6533e-09,7.1659e-06,8.3476e-11,5.3353e-05,2.1826e-08,0.00058474,0.0012435,0.99817,9.5588e-06,0.99999,0.24724,7.2569e-06,0.099648,0.7734,0.6744,0.11628,0.11511
0.53702,2.1582e-07,0.27177,2.985e-07,0.27007,1.249e-12,2.9548e-09,0.00048559,0.14056,2.6922e-08,9.7531e-13,0.25482,3.1495e-09,0.047503,5.1025e-07,1.5083e-10,2.1111e-07,0.009558,1.8778e-10,0.0021684,5.7609e-06,8.3396e-10,0.00067495,0.0023274,1.7471e-09,2.3838e-05,1.5588e-10,2.7134e-05,2.1127e-07,0.0044968,0.00051324,0.99499,3.0137e-05,0.99997,0.17012,2.4783e-05,0.26509,0.58315,0.31877,0.058279,0.2096
0.47715,1.1414e-06,0.12027,3.5165e-06,0.13063,1.4602e-11,1.1231e-08,0.00070841,0.042238,2.6892e-07,1.1916e-11,0.61193,9.0482e-09,0.040352,1.0933e-06,1.1884e-09,1.1121e-06,0.039854,2.1866e-09,0.0056026,3.1236e-05,9.3976e-09,0.0022071,0.0059666,8.6609e-09,0.00015469,1.2459e-09,4.9015e-05,1.6273e-06,0.011577,0.00075855,0.98766,0.00019135,0.99981,0.17144,0.00016212,0.65418,0.82587,0.17398,0.083364,0.090004
0.38345,1.0668e-05,0.12749,2.4113e-05,0.039121,3.1137e-11,5.499e-09,0.00019091,0.029755,1.191e-06,2.8332e-11,0.67387,3.4636e-09,0.012561,3.684e-07,1.35e-09,1.0698e-05,0.056565,6.4643e-09,0.028507,4.4698e-05,3.0423e-08,0.0014296,0.030089,5.5501e-09,0.00029725,1.4058e-09,1.6149e-05,9.9522e-06,0.058653,0.00020747,0.94114,0.00037725,0.99962,0.14762,0.0003527,0.73227,0.78408,0.053364,0.071161,0.10957
0.33674,2.844e-05,0.030793,0.00020014,0.012934,1.4905e-10,8.0594e-09,0.0001409,0.0063271,6.0522e-06,1.3898e-10,0.70106,3.7692e-09,0.0059178,3.1922e-07,4.2625e-09,3.402e-05,0.14778,3.3187e-08,0.044212,0.00010826,1.5573e-07,0.0023332,0.046997,1.0779e-08,0.001067,4.4757e-09,1.2829e-05,4.0435e-05,0.091518,0.00015422,0.90833,0.0014221,0.99858,0.14766,0.0013701,0.85267,0.87135,0.021447,0.15767,0.06668
0.71879,0.00023102,0.021407,0.0011681,0.003818,2.1745e-10,2.7074e-09,3.1246e-05,0.0036991,2.0468e-05,2.1856e-10,0.4295,1.0047e-09,0.0017042,7.8396e-08,3.2261e-09,0.00038723,0.12625,6.8231e-08,0.19659,0.0001076,3.5779e-07,0.0010829,0.21231,4.6805e-09,0.0014892,3.3861e-09,3.2054e-06,0.000206,0.41091,3.4891e-05,0.58905,0.0029919,0.99701,0.11396,0.0034816,0.56044,0.56398,0.0067472,0.13268,0.21835
0.80027,0.00083802,0.0043412,0.0094288,0.0013847,1.8483e-09,5.8481e-09,2.3492e-05,0.00087361,0.00015329,1.8763e-09,0.28966,1.6392e-09,0.00079302,9.1205e-08,1.5914e-08,0.0019876,0.2153,5.6059e-07,0.21985,0.00033819,2.8837e-06,0.0016589,0.246,1.3439e-08,0.0061241,1.6711e-08,3.0522e-06,0.0012423,0.4795,2.9526e-05,0.52047,0.01729,0.98271,0.11353,0.019621,0.52673,0.51528,0.0042015,0.23789,0.23806
0.42925,0.0036048,0.0012159,0.021909,0.00022885,1.4291e-09,1.0718e-09,2.7361e-06,0.00024849,0.00024409,1.5419e-09,0.090206,2.4576e-10,0.00012309,1.248e-08,6.1961e-09,0.01339,0.067867,5.6879e-07,0.37201,0.00015631,3.2293e-06,0.00035021,0.42188,3.0906e-09,0.0034107,6.5234e-09,4.0737e-07,0.0031495,0.83619,6.3865e-06,0.16381,0.028873,0.97113,0.095911,0.045464,0.20429,0.16235,0.00086163,0.11421,0.40164
0.62394,0.015563,0.00027429,0.14242,0.00014203,2.4941e-08,4.6945e-09,3.3696e-06,0.00010177,0.0025167,2.726e-08,0.075132,8.5245e-10,9.0464e-05,2.8508e-08,5.8955e-08,0.052177,0.090611,8.0845e-06,0.275,0.00073951,4.2796e-05,0.00067117,0.30565,1.7365e-08,0.014766,6.2168e-08,6.8351e-07,0.024087,0.81742,4.6883e-05,0.18253,0.18458,0.81542,0.23322,0.24901,0.41868,0.18216,0.0016474,0.3437,0.30678
0.67748,0.048118,5.2854e-05,0.18128,2.0366e-05,1.2182e-08,5.9141e-10,3.3793e-07,2.2688e-05,0.0025571,1.4059e-08,0.019115,8.7787e-11,1.1899e-05,2.8834e-09,1.4911e-08,0.20374,0.020914,5.2354e-06,0.22909,0.00022826,3.0531e-05,0.00011018,0.248,2.7025e-09,0.0051804,1.5756e-08,7.1119e-08,0.041518,0.95431,3.0944e-05,0.045655,0.2308,0.7692,0.29481,0.47984,0.52276,0.045585,0.00037118,0.5037,0.28683
0.54693,0.063697,4.8622e-06,0.40709,3.8916e-06,4.5122e-08,5.074e-10,1.1249e-07,2.9367e-06,0.0074448,5.1037e-08,0.005838,5.8612e-11,2.5402e-06,1.3679e-09,2.871e-08,0.26033,0.0092886,1.6842e-05,0.060252,0.00024909,9.6913e-05,5.6472e-05,0.064595,3.0222e-09,0.006082,3.0428e-08,2.7469e-08,0.11495,0.97837,9.7055e-05,0.021528,0.53593,0.46407,0.55951,0.85215,0.87502,0.021538,0.00031229,0.8693,0.12624
0.46685,0.14211,4.5117e-07,0.23273,2.4447e-07,8.0231e-09,2.1705e-11,4.6931e-09,2.7437e-07,0.0035863,9.2575e-09,0.00074505,2.0137e-12,1.4537e-07,4.9002e-11,2.534e-09,0.44954,0.001124,4.257e-06,0.022558,3.0622e-05,2.8392e-05,4.1043e-06,0.023715,1.6223e-10,0.00096855,2.6945e-09,1.095e-09,0.12286,0.9971,2.8397e-05,0.0028734,0.3602,0.6398,0.447,0.9482,0.95369,0.0028769,3.5145e-05,0.95298,0.16526
0.44831,0.12789,2.7056e-08,0.28453,2.4978e-08,1.5777e-08,8.3175e-12,7.7815e-10,1.9212e-08,0.0079259,1.7503e-08,0.00014094,5.9092e-13,1.6389e-08,1.0497e-11,2.3411e-09,0.26091,0.00030466,7.6611e-06,0.0039881,1.7387e-05,5.6015e-05,1.1188e-06,0.004189,8.2831e-11,0.00067169,2.4894e-09,2.0003e-10,0.30936,0.99881,5.6016e-05,0.0011359,0.60257,0.39743,0.58742,0.98337,0.99176,0.0011435,1.8587e-05,0.99168,0.13201
0.53498,0.30602,4.996e-09,0.1334,3.7373e-09,6.2181e-09,1.0121e-12,8.3827e-11,4.1949e-09,0.0049961,7.243e-09,3.1168e-05,6.1086e-14,2.2316e-09,1.0891e-12,4.9999e-10,0.28447,6.3466e-05,3.7854e-06,0.0019177,4.3128e-06,2.8714e-05,1.7102e-07,0.0020341,1.1875e-11,0.00016395,5.3266e-10,2.1521e-11,0.26687,0.99971,2.8714e-05,0.00026308,0.40546,0.59454,0.45529,0.99092,0.99602,0.00026686,4.5044e-06,0.99602,0.30801
0.38716,1.3593e-09,0.033553,3.195e-09,0.67936,1.7505e-13,6.1522e-09,0.0025565,0.059439,6.8058e-10,1.0861e-13,0.0227,1.1325e-08,0.20061,2.183e-06,6.0208e-11,1.364e-09,0.0011307,1.1306e-11,3.5593e-05,1.0917e-06,4.063e-11,0.00045617,4.019e-05,2.0626e-09,2.2448e-06,6.1789e-11,0.00010944,2.9409e-09,7.5795e-05,0.0026681,0.99726,3.3435e-06,1,0.29178,2.2733e-06,0.02429,0.90682,0.8831,0.20487,0.049657
0.41131,6.2914e-09,0.026757,3.3599e-08,0.55062,1.6533e-12,2.4602e-08,0.0057852,0.028014,5.9783e-09,1.0796e-12,0.090974,3.4112e-08,0.28912,5.5318e-06,4.4461e-10,6.234e-09,0.0060097,1.1495e-10,0.00010366,6.3304e-06,4.0298e-10,0.002218,0.00011441,1.0478e-08,1.6012e-05,4.6663e-10,0.00025493,1.978e-08,0.00021816,0.0060457,0.99374,2.2403e-05,0.99998,0.28413,1.6148e-05,0.099224,0.94475,0.84801,0.30341,0.035756
0.53215,1.0548e-07,0.078594,4.4274e-07,0.37059,5.8864e-12,2.0495e-08,0.0025368,0.047945,5.0699e-08,4.3086e-12,0.34052,2.1447e-08,0.13325,3.0255e-06,8.9815e-10,1.0306e-07,0.021319,6.2159e-10,0.00099142,1.8182e-05,2.4289e-09,0.0029528,0.0010712,1.1827e-08,6.6108e-05,9.4434e-10,0.00013946,2.2546e-07,0.0020635,0.0026794,0.99526,8.5013e-05,0.99991,0.2278,6.704e-05,0.36488,0.87125,0.50949,0.16028,0.069932
0.34541,4.4814e-07,0.031134,4.5766e-06,0.14124,5.7703e-11,6.6593e-08,0.003093,0.013913,4.3905e-07,4.5422e-11,0.6246,5.1458e-08,0.086097,5.4354e-06,6.1593e-09,4.3492e-07,0.085752,6.2773e-09,0.0020768,8.6786e-05,2.3631e-08,0.0091712,0.0022195,5.0533e-08,0.00039492,6.4658e-09,0.00021082,1.4537e-06,0.0043037,0.0033094,0.99239,0.00048822,0.99951,0.18972,0.00040202,0.72001,0.95043,0.23991,0.18481,0.03715
0.30246,3.0371e-06,0.030893,2.6597e-05,0.038789,8.0693e-11,1.9853e-08,0.00055814,0.0085831,1.4286e-06,6.9387e-11,0.76418,1.1837e-08,0.018961,1.1116e-06,4.4756e-09,3.0739e-06,0.11632,1.2682e-08,0.0081869,8.5765e-05,5.3333e-08,0.004138,0.0086331,2.0191e-08,0.00058446,4.7001e-09,4.3997e-05,6.6078e-06,0.016861,0.00060333,0.98254,0.00070493,0.9993,0.16281,0.00062384,0.88535,0.94362,0.062578,0.14073,0.032892
0.33606,8.0425e-06,0.0070444,0.00021903,0.010995,4.6555e-10,3.3611e-08,0.00038842,0.0017231,8.2153e-06,4.2349e-10,0.61227,1.4538e-08,0.00769,1.0437e-06,1.7024e-08,9.7058e-06,0.32701,7.8514e-08,0.010867,0.00024282,3.2243e-07,0.007457,0.011492,4.5902e-08,0.0025121,1.7702e-08,3.5966e-05,2.8973e-05,0.022633,0.0004258,0.97694,0.0030115,0.99699,0.14901,0.0027779,0.94976,0.96856,0.02681,0.34561,0.023453
0.42294,9.4009e-05,0.0069927,0.0018206,0.0043743,1.0595e-09,1.5445e-08,0.00010514,0.0014433,4.2073e-05,1.0176e-09,0.5061,5.3256e-09,0.0026917,3.3566e-07,1.8697e-08,0.00015655,0.34021,2.4381e-07,0.060609,0.00033325,1.128e-06,0.0039888,0.065949,2.7724e-08,0.0048462,1.9536e-08,1.1536e-05,0.00022264,0.12889,0.00011816,0.87099,0.0072661,0.99273,0.13742,0.00714,0.85782,0.86266,0.011505,0.35453,0.071697
